Id,Fecha,Tweet,Usuario,Clasificación
3638,6/15/2022,"  Pero el intento de estadista de zipaquira piensa que tendra 12 años de colchon. Elon musk pidio el aumento de la produccion de petroleo sabe porque? La movilidad renovable puede tardar hasta 20 años, la transicion y la tecnologia aun es muy limitada.",CryptoGr4phic,Neutro
3640,6/15/2022, ELON MUSK VDD,mitsuyazito,Positivo
3642,6/15/2022,La verdadera historia de Elon Musk antes de ser multimillonario https://t.co/CS9SZVuIng,EmpHistorias,Positivo
3643,6/15/2022,Se acuerdan cuando el elon musk dijo algo del doge coin y luego se fue a la verga? O que pasó o que?,skromulo,Negativo
3649,6/15/2022,  Yo estoy convencido que le dices que Elon Musk está a punto de conseguirlo y se lo cree.,NomadaJaime,Neutro
3651,6/15/2022," Eso es lo que veo y peor aún con el respaldo de Elon Musk, verdadero:influencer”, para bien y para mal, que hará que se incline la balanza para quien él decida…qué por cierto, la prensa sugiere que será a Ron DeSantis… lo de la compra de Twitter no es un capricho…",ajsolorzano,Negativo
3658,6/15/2022," Nah, ahora llegará Elon Musk y dira ""RATIO:y la gente le seguirá porque ""es el new rich:de moda. Los chads...",MarcosGinel,Negativo
3668,6/15/2022,Elon Musk escucha audiencia en Twitter https://t.co/JTVQcPMGv9,LaCriptomoneda1,Neutro
3679,6/15/2022,":maple_leaf  Elon Musk, el genio de la tecnología que trabaja sin descanso... https://t.co/oCdFezUUkl""",RadioCorp51,Positivo
3694,6/15/2022,&gt;&gt;Elon Musk cuestiona el continuo y evidente sesgo ideológico de Twitter https://t.co/4ub9SPGS1I,tristan52530,Neutro
3512,6/15/2022,"Hasta el principito tiene una cuenta en Twitter
Y elon musk no quiere comprar tuiter?  rolling_on_the_floor_laughing  face_with_tears_of_joy  rolling_on_the_floor_laughing  face_with_tears_of_joy ",FFermansu,Neutro
3529,6/15/2022,Elon Musk da su primer voto a los republicanos y vaticina su apoyo a DeSantis para las presidenciales del 2024 https://t.co/aCplScdeLg #Noticias https://t.co/YUfyWh8nO7,ElAmerican_,Neutro
3530,6/15/2022,Elon Musk les hablará a los empleados de Twitter esta semana (Por el Ojo de la Cerradura - Periódico Digital Dominicano) - https://t.co/VZTCCB4Jxh https://t.co/VBQMpm32VP,porojocerradura,Neutro
3537,6/15/2022,"Si me dieran un dólar por cada segundo que pienso en ti ......
Ahorita mismo tendría a elon musk planchando mi ropa  y a Jeff bezos sacando la basura  rolling_on_the_floor_laughing ",chavizaaaA,Neutro
3549,6/15/2022,"Fortunas Bajo Presión: Elon Musk, Jeff Bezos Y Mark Zuckerberg Pierden Miles De Millones De Dólares Notidigital RD https://t.co/QMAi6qVhdk https://t.co/tAwfEZ1Jea",notidigitalrd1,Neutro
3583,6/15/2022,Elon Musk acaba de publicar que se inclina a votar (y apoyar) al gobernador de Florida  en las elecciones presidenciales del 2024.,EmmaRincon,Neutro
3585,6/15/2022, Famoso Elon musk,Gustavo60364001,Positivo
3593,6/15/2022,"   Centrarte en que un 1% es más rico, es más envidia, que otra cosa. De hecho, Elon Musk ya ofreció un buen pellizco de su fortuna, la cantidad que le dijeron que era suficiente para acabar con el hambre en el mundo, si le presentaban el plan para hacerlo realidad. Sigue esperando.",badgarblak,Positivo
3603,6/15/2022, bomb  Elon Musk abre el primer túnel subterráneo para aliviar el tráfico en Los Ángeles... https://t.co/K570FcTwP4,Esto_marcha,Positivo
3609,6/15/2022,Elon musk comprate instagram y arreglalo que anda como el orrrto,Ivaansuarez_,Positivo
3610,6/15/2022,"Fortunas bajo presión: cuántos miles de millones de dólares perdieron Elon Musk, Jeff Bezos y Mark Zuckerberg en lo que va del año https://t.co/WLnFn7iPmR",infobaeamerica,Negativo
3627,6/15/2022,"“Musk sigue de cerca el tema de la censura, de hecho uno de las primeras afirmaciones que hizo cuando dio a conocer la oferta de comprar es garantizar una verdadera libertad de expresión” https://t.co/yk5piIctB6 #Tecnología  United_States   por ",PanAmPost_es,Positivo
3634,6/15/2022,Ya no le hacéis la pelota a Elon Musk?,BonitaMilana_,Negativo
3644,6/15/2022,"  Él ya ha dicho en repetidas ocasiones que no va a ser él personalmente quien lo haga, porque es imposible. Es como si dijeras que fue Elon Musk quien consiguió todos sus avances. No, él va a ser la cara visible y quien dirija al grupo, pero no va a ser el científico.",Vladar41581167,Negativo
3647,6/15/2022,"EL IMPACTANTE REGALO de 80.000$ que le Hizo ELON MUSK a AMBER HEARD! https://t.co/wAwbrKMBJ5 a través de  Y encima, se quedó embarazada del hombre más rico del mundo... Esta satánica mujer.",LaHoraAzul3,Neutro
3654,6/15/2022,"En 2020, Twitter tomó acciones contra 1,1 millones de cuentas por infringir su política contra conductas de odio. Todo dice que el concepto de libertad de expresión en Twitter cambiará con la llegada de Elon Musk: https://t.co/SNWTFS0PUd #DiplomadoMarketingDigital #UC https://t.co/qaJlOJQErb",clase_ejecutiva,Neutro
3663,6/15/2022," .
¿Sabias que Elon Musk está vendiendo pasajes de ida a Marte? No necesitas visa para instalarte y tal vez haya algun marcianito que te dé laburo. Nunca se sabe ¿no? Una mas ¿Sabes de la inauguracion del Martin Salwe Haters Club? Ni tu viejo te salva!!! Jajajaja",doberhoocom,Negativo
3497,6/15/2022, Aparecen los hamilovers llorando y criticando ( muchos con imágenes en lugar de fotos)  face_with_rolling_eyes  espero Elon Musk compré Twitter y desaparezcan esos fantasmas,MathFer99,Neutro
3503,6/15/2022, collision  El Hyperloop de Elon Musk es posible. ¿Qué tanto lo queremos? https://t.co/pF0fAPbsZL,Tuitores,Neutro
3556,6/15/2022,Que ganas de ser Elon musk y comprarme la cervecería hondureña para solo fabricar la Imperial  loudly_crying_face  loudly_crying_face  loudly_crying_face  loudly_crying_face ,QuirozSkarleth,Neutro
3611,6/15/2022,"El #Starship (el cohete que parece nave de Flash Gordon) de  podría realizar su primer vuelo el mes que entra.
El propio Elon Musk lo anunció en su cuenta de Twitter. https://t.co/RDo4bS1Ao3",areygadas,Neutro
3666,6/15/2022,  Space X? Eso quiere decir que van a trabajar para Elon Musk https://t.co/CimBk8mD6O,GzmGzmanpelao,Neutro
3674,6/15/2022," bear  #Musk ha advertido en múltiples instancias sobre un inminente colapso de la población. Advirtió que, si no se detiene la disminución de la población en Japón, el país pronto desaparecerá. ¿Es un outsider en lo referente al #controlpoblacional?  down_arrow  
https://t.co/NbXho8AiUO",elosoblindado,Neutro
3680,6/15/2022," Si Elon Musk,Saylor y demás no vendieron en 69000 por algo será,largo plazo.",pep46900429,Neutro
3682,6/15/2022,RECORDAR NIÑES QUE ESTA SERIE DE HOSTIAS COMENZO CUANDO ELON MUSK SALIO EN SNL VESTIDO DE WARIO,Miguel_G_A,Negativo
3687,6/15/2022,"El operador más grande en términos de colocación de satélites en todo el mundo es SpaceX del multimillonario de Tesla Elon Musk, que a través de su sistema SpaceLink tiene como objetivo brindar acceso a Internet a todo el mundo, objetivo importante para la ONU y el WEF.",LOQUEDIGAELFMI,Neutro
3689,6/15/2022,  Elon Musk viendo que ha pagado 43 mil salmones para encontrarse estas mierdas https://t.co/7hi35eXQbg,pablolasen,Negativo
3695,6/15/2022,Elon Musk pagó 44 salmones para que yo no esboce ni la más ligera sonrisa https://t.co/LlciuUWMnA,f1anderpri,Neutro
3704,6/15/2022,  Elon musk basado,deivissvr,Positivo
3706,6/15/2022," Según Elon Musk es 20, lo dijo hace un año en un tweet, no va muy desencaminado.",TheCryptoLemon,Positivo
3709,6/15/2022, comet   El Hyperloop de Elon Musk es posible. ¿Qué tanto lo queremos? https://t.co/X1QPre4kwO,LaPublicacion,Positivo
3820,6/15/2022,Tt de Elon Musk https://t.co/hDGlfgLXM9,SeixasIsaac,Neutro
3843,6/15/2022,ya te vi mi perro elon musk con tus satélites en el cielo ya te dije q no voy a contestar eso q me mandaste,Raul7orres,Neutro
3845,6/15/2022,   Elon Musk es inimputable... Ya está en el olimpo de los genios. Jugar con los mercados es solo un hobby para él. En todo caso él apenas sería uno más de los manipuladores... El que se quema que se joda,ariza_will,Positivo
3849,6/15/2022, bomb  Elon Musk abre el primer túnel subterráneo para aliviar el tráfico en Los Ángeles... https://t.co/xBmn0nbONL,puertappal,Neutro
3868,6/15/2022,   O elon musk ta vivo...,SrCiclone,Neutro
3873,6/15/2022,"“En desacuerdo con la respuesta” eso y poner:soy una Mabel” era lo mismo, borre eso Elon Musk (?) renuncie https://t.co/0GlYfYl3tB",_Chucara,Negativo
3878,6/15/2022,"Comenta el inquilino del palacio que Elon Musk le está apostando erróneamente a los coches eléctricos, ¿Que harán cuando no haya luz?",Rascacolas,Negativo
3882,6/15/2022,Te amo Elon musk  heart_on_fire  https://t.co/uZQqcRwK9Y,sanabria160,Positivo
3885,6/15/2022,Cómo Elon Musk está revolucionando un rincón en la frontera de EE.UU. y México (y los contradictorios efectos que provoca) https://t.co/k46Uk6CRRX,Yahoo_Finanzas,Neutro
3888,6/15/2022,"Me sorprende que cierta gente no entienda el fanatismo por Elon Musk. Es lo mismo de siempre, es un genio en un rubro y en todo lo demás una mezcla de cringe e ignorancia brutal. Como todos los famosos o artistas en general que muchos toman de voceros en política o economía.",nehuenm,Neutro
3890,6/15/2022," bueno, al parecer a Elon Musk le encanta bancarme",Fabiluchi__,Positivo
3891,6/15/2022,  Elon Musk cagándose de risa...  smiling_face_with_sunglasses ,floyd2501,Positivo
3899,6/15/2022,"    Bueno habla el intelectual del siglo XXI de Twitter.
Saludos Elon Musk criollo.",aguaaceite,Positivo
3908,6/15/2022,  El logaritmo jaksjajjaja se ponia a hacer funciones exponenciales elon musk,roman_juez,Neutro
3915,6/15/2022,De nuestras redes - El níquel para los coches eléctricos sale de la selva de Indonesia: carta a Elon Musk https://t.co/9HiTry37b0 a través de ,luiscaceresr,Neutro
3927,6/14/2022, Si lo ves como una referencia a Elon Musk es hasta satisfactorio.,Anarchy_ChipsV2,Positivo
3939,6/14/2022,Elon Musk analiza abrir nueva fábrica de Tesla en la República Mexicana https://t.co/7NbicY6lkB,Revolucion3_0,Positivo
3944,6/14/2022,A guria defendendo Elon Musk na aula sobre teorias de Marx  face_with_rolling_eyes ,flavi_godinho,Neutro
3948,6/14/2022,Elon Musk inició despidos masivos en Tesla y comenzó por un gerente https://t.co/hK9NMevTJX,ElNacionalWeb,Negativo
3956,6/14/2022,  Ni elon musk tiene esta tecnología tan avanzada  face_with_tears_of_joy ,Hpmagic25,Neutro
3823,6/15/2022," Bueno, acá tenemos una propuesta de mejora Elon, una función que advierta al resto  raising_hands_medium_skin_tone  sparkles 
Espero que me lea sr Musk, soy un gran fan victory_hand_medium-dark_skin_tone ",manuchomuchacho,Positivo
3839,6/15/2022,elon musk derruba essa conta https://t.co/AoE8hdelxv,inodted,Neutro
3844,6/15/2022,Elon Musk prefeito de Ratanabá,nataliastazka,Neutro
3856,6/15/2022,"El CEO de Tesla, Elon Musk, acaba de dejar el club más exclusivo del mundo. 
En medio de las presiones del mercado actual, el patrimonio neto de Musk se encuentra actualmente en $197 mil millones, una disminución de $11,9 mil millones desde el 12 de junio. https://t.co/s7vKRGyRK7",juanalachama,Neutro
3884,6/15/2022,"La situación ocurrió en España, en el que el automóvil de la empresa de Elon Musk presentaba varios aspectos que no dejaron conforme al hombre.https://t.co/GEuz7l6ayr",MilenioTam,Negativo
3918,6/15/2022,"No busquéis
No busquéis en Google ""Elon Musk edad:https://t.co/SHOHvooyOa",filmestock,Negativo
3923,6/14/2022," globe_showing_Americas #Mundo | Elon #Musk hablará con empleados de #Twitter por primera vez.
https://t.co/nCSAagy0Qw https://t.co/S2tD1Ii0CV",Ideopolismx1,Neutro
3951,6/14/2022,"Lo mismo pasa con los ultra fans de Tony Khan, Elon Musk, etc.",diegokike94,Neutro
3961,6/14/2022,Lol me acabo de dar cuenta que Elon Musk sale en Iron Man 2,franjjh__,Neutro
3966,6/14/2022,Mañana despertaré asi y dejare de ser un NPC. Elon Musk no leas esto. https://t.co/l9LxYVaD6y,Ardurum_kebab,Neutro
3972,6/14/2022,Maldito elon musk con toda esa plata que tiene puede es alimentar a toda Africa,Mdavo09,Negativo
3976,6/14/2022, que genio de elon musk,ArielLarzen,Positivo
3979,6/14/2022,"    Hay glaciares, no sé si está dentro de los planes de elon musk poder derretirlos de alguna manera 

Pero ahí están",slimebicito,Negativo
3983,6/14/2022,"Elon Musk, trad: El león mosca",__landaburu,Negativo
3997,6/14/2022,"   Lo mismo hizo Steve jobs y está haciendo Elon musk, si tienes una gran idea y te rodeas de los mejores profesionales puedes lograr lo que sea.",odevia02,Positivo
3998,6/14/2022,"   Eso tienes razón, aún no sabemos al 100% las intenciones de elon musk detrás de todo lo que ah dicho 

Pero quiero pensar que sus intenciones eh intereses son por el bien y el avance de la humanidad",slimebicito,Positivo
4002,6/14/2022,  No te creas ni elon musk con todo su dinero puede con estos ladrones se cree que el Tesla roadster no circule en Europa por su alta potencia es para mear y no echar gota,ArturoP33085430,Positivo
4010,6/14/2022," Panama #Panamá La empresa Space Exploration Technologies Corp. (SpaceX), propiedad del multimillonario Elon Musk, establecerá en Panamá su sistema de internet satelital Starlink. satellite  mobile_phone 
 globe_with_meridians  https://t.co/uRq7FaVFWf",Luiselsalvador,Neutro
4015,6/14/2022,  Elon Musk es uno de ellos,CholaDeSantiago,Neutro
4024,6/14/2022,igual ??? la gente que se preocupa por ese elon musk buscate un problema más cercano y abarcable probablemente en tu cuadra el bache más chico sea un cráter,JPicciuolo,Neutro
4032,6/14/2022," books  Te comparto tres libros que me han gustado demasiado. Si tienes oportunidad de leerlos te prometo que será una gran inversión.

1.- Elon Musk, Autor Ashlee Vance.
2.- Steve Jobs, Autor Walter Isaacson.
3.- Four, Autor Scott Galloway.

Cuéntame ¿Cuál es tu libro favorito?  down_arrow ",codigoconjuan,Neutro
4050,6/14/2022,"Después de los retrasos que se presentaron en el verano pasado, Elon musk dijo que el prototipo de Starship estará listo para volar en julio. En agosto esperan tener un segundo prototipo y a partir de entonces realizar pruebas mensuales.
#spanglishtrades #spacex https://t.co/5QQcwOLCue",SpanglishTrades,Neutro
4053,6/14/2022,  Solo Elon Musk o Jeff bezzos pueden cargar con combustible a esa bestia :D,tinchicus,Positivo
4055,6/14/2022, Aaah ok ok. Pero que el Elon Musk haga argo! Jajaj,deeedyF,Neutro
3919,6/15/2022,Elon Musk cuestiona el continuo y evidente sesgo ideológico en Twitter https://t.co/uz7LHqfvZc,USALibertad,Negativo
4059,6/14/2022,#RegeneraciónMx | ¡Quiere expandir su gran negocio en suelo mexicano! Este es el siguiente plan del polémico empresario https://t.co/fUgfzfFJgR,RegeneracionMx,Negativo
4061,6/14/2022,  Es lo que he dicho todo este tiempo de las criptomonedas. El Elon Musk (dueño de Tesla) juega al Monopoly con ellas.,joserobledoh,Negativo
4062,6/14/2022,"  Misión: Hacer que Elon Musk sepa de la existencia de Dalas.
Intentos: 12,345.
Todos fracasos.",subIevados_,Negativo
4065,6/14/2022,"20,0 % Premier League (premierleague)
19,3 % Elon Musk (elonmusk)
19,0 % Cristiano Ronaldo (Cristiano)
18,7 % BUNDESLIGA (Bundesliga_DE)
17,9 % Barack Obama (BarackObama)

2/3",StatistikBot12,Neutro
4066,6/14/2022,   Agora o turismo no Brasil decola. Chupa Elon Musk,VladAlcantara,Neutro
4068,6/14/2022,Mi madre se pensaba que Elon Musk se llamaba Iron Man SUPERALO,claubenet1,Neutro
4071,6/14/2022,  Me lo quizo comprar Elon Musk y le dije que se arreglara con vos. face_with_tears_of_joy  Tranka es tuyo.,sergiopratt,Positivo
4072,6/14/2022,“El multimillonario y posible futuro propietario de la plataforma vigila de cerca cómo el sesgo continúa contra usuarios que denuncian actividades progresistas en Estados Unidos.” https://t.co/yk5piIctB6 #EEUU  United_States  por ,PanAmPost_es,Neutro
4074,6/14/2022,soy compañera del hijo de grimes y elon musk https://t.co/VVaH5ixwGW,babyminu,Neutro
4076,6/14/2022, Elon Musk compró media res en Argentina. Info revista Forbes. https://t.co/gCbbL7wiZM,marceloRGz,Neutro
4078,6/14/2022,Esse elon Musk ta estranho https://t.co/wUl8GYxuGE,Pedro__HSS,Neutro
4082,6/14/2022,elon musk sos un pillinnnn https://t.co/KRRk3YGPAM,holdmeadele,Positivo
4083,6/14/2022,#Tecnologia Será la primera vez que Elon Musk se dirige a los empleados de Twitter desde que acordó comprar la empresa. https://t.co/bbEy2qcBV4,berlingonzalezs,Neutro
4084,6/14/2022,"Eso incluye a gente vinculada al ámbito tecnológico, como es el caso de Elon Musk, quien abiertamente ha expresado sus temores de que ésta eventualmente se salga de control",ViaTecnologica,Neutro
4087,6/14/2022," automobile  Tesla estudia crear una fábrica en México. Así lo anunció Elon Musk en una reunión con todos los empleados, en la que resaltó que tras Austin (Texas) la empresa sigue buscando ubicación para una tercera planta en todo Norteamérica,… https://t.co/9kmfpmDual via ",emeshing,Neutro
